country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Finland,2004,FIN,5228143,1.88E+11,0.529,0.101,68.939,-3.715,-5.114,81.58,-3.239,-3.819,15.604,0.435,0.207,13.186,0.367,0.175,31.638,6.052,85.424,16.339,0.455,39.363,2348.927,5068.787,905.179,1.194,136.976,2883.385,1251.662,14.552,75276.812,2.098,0.055,0.011,8.869,1.696,15.518,12.645,12.641,2.418,6.21,1.188,6.23,1.192,26.911,5.147,0.179,0.936,393.558,0.058,0.241,0.24,0.291,0.181,0.203,0.28,0.16,0.01,0.096,0.435,0.307,0.296,0.017,0.169,0.236,0.244,0.405,66.11,81.13,16.485,23.912
Finland,2005,FIN,5246070,1.93E+11,0.542,0.103,57.047,-11.892,-17.25,70.641,-10.939,-13.409,13.465,0.366,0.198,10.874,0.296,0.16,21.034,4.009,80.812,15.404,0.419,39.905,2405.974,5139.428,926.213,1.264,145.098,2896.978,1278.018,15.476,68151.414,1.853,0.07,0.013,8.122,1.548,13.137,10.28,13.593,2.591,5.92,1.128,6.44,1.228,26.356,5.024,0.176,0.924,357.527,0.056,0.193,0.206,0.182,0.176,0.203,0.278,0.16,0.01,0.098,0.434,0.305,0.3,0.02,0.151,0.288,0.237,0.382,53.93,68.92,23.765,41.658
Finland,2006,FIN,5266249,2.01E+11,0.574,0.109,68.371,11.323,19.849,80.828,10.188,14.422,15.348,0.402,0.211,12.983,0.34,0.178,31.584,5.997,89.726,17.038,0.446,40.479,2474.344,5220.256,957.796,1.322,153.785,2909.436,1304.469,16.493,72884.914,1.91,0.058,0.011,8.687,1.65,15.252,12.409,12.458,2.366,6.01,1.141,6.12,1.162,26.451,5.023,0.193,1.017,383.83,0.055,0.223,0.227,0.259,0.17,0.204,0.277,0.163,0.01,0.101,0.432,0.303,0.304,0.017,0.158,0.246,0.235,0.403,65.35,80.32,21.355,31.234
Finland,2007,FIN,5288694,2.12E+11,0.605,0.114,66.76,-1.611,-2.356,80.097,-0.731,-0.905,15.145,0.379,0.209,12.623,0.316,0.174,30.347,5.738,88.755,16.782,0.42,41.085,2541.104,5300.353,988.143,1.403,161.902,2922.773,1331.113,17.458,72360.156,1.809,0.081,0.015,8.118,1.535,14.837,12.011,13.337,2.522,5.82,1.1,6.31,1.193,26.644,5.038,0.182,0.965,382.691,0.054,0.212,0.223,0.238,0.165,0.204,0.276,0.164,0.011,0.102,0.431,0.301,0.307,0.022,0.143,0.301,0.236,0.372,63.52,78.47,21.995,32.947
Finland,2008,FIN,5313358,2.13E+11,0.62,0.117,58.621,-8.139,-12.191,71.555,-8.542,-10.664,13.467,0.336,0.194,11.033,0.275,0.159,23.674,4.455,82.74,15.572,0.388,41.704,2599.725,5371.908,1011.817,1.5,170.261,2935.707,1356.052,18.39,69455.758,1.731,0.097,0.018,8.359,1.573,13.24,10.432,12.934,2.434,5.7,1.073,6.64,1.25,24.939,4.694,0.175,0.932,369.043,0.054,0.183,0.195,0.179,0.16,0.203,0.275,0.164,0.011,0.104,0.43,0.299,0.31,0.026,0.143,0.279,0.222,0.359,55.43,70.35,24.119,41.144
Finland,2009,FIN,5338813,1.96E+11,0.385,0.072,55.905,-2.716,-4.633,67.373,-4.182,-5.844,12.62,0.344,0.197,10.471,0.286,0.163,22.894,4.288,69.834,13.08,0.357,42.09,2655.63,5439.281,1034.711,1.575,177.76,2947.175,1380.243,19.252,64071.469,1.748,0.075,0.014,7.498,1.405,12.49,9.703,11.468,2.148,5.58,1.045,5.52,1.034,24.191,4.531,0.161,0.862,342.066,0.033,0.177,0.184,0.176,0.155,0.203,0.273,0.165,0.011,0.104,0.429,0.297,0.311,0.02,0.13,0.228,0.22,0.354,51.8,66.68,13.929,24.916
Finland,2010,FIN,5363279,2.02E+11,0.526,0.098,64.081,8.176,14.624,76.612,9.238,13.712,14.284,0.38,0.206,11.948,0.318,0.172,29.141,5.433,82.681,15.416,0.41,42.615,2719.711,5515.893,1063.851,1.672,186.032,2959.706,1405.37,20.171,69325.516,1.843,0.096,0.018,8.273,1.542,13.947,11.183,12.531,2.336,5.68,1.059,5.19,0.968,25.127,4.685,0.171,0.919,371.812,0.042,0.192,0.201,0.209,0.15,0.203,0.272,0.166,0.012,0.105,0.428,0.296,0.314,0.025,0.134,0.259,0.221,0.374,59.98,74.8,18.601,29.027
Finland,2011,FIN,5388173,2.07E+11,0.558,0.104,56.637,-7.444,-11.616,69.388,-7.224,-9.429,12.878,0.335,0.198,10.511,0.274,0.162,24.079,4.469,70.786,13.137,0.342,43.173,2776.348,5585.28,1087.93,1.759,193.285,2972.457,1429.131,21.069,65007.191,1.691,0.088,0.016,7.252,1.346,12.392,2.246,12.751,2.366,5.48,1.017,4.75,0.882,23.762,4.41,0.167,0.898,350.27,0.041,0.164,0.176,0.163,0.145,0.202,0.27,0.166,0.012,0.106,0.426,0.294,0.314,0.024,0.114,0.257,0.209,0.327,12.1,66.77,14.149,24.982
Finland,2012,FIN,5413865,2.04E+11,0.497,0.092,51.146,-5.491,-9.696,63.567,-5.821,-8.389,11.741,0.311,0.187,9.447,0.251,0.15,19.592,3.619,67.839,12.531,0.332,43.67,2827.494,5648.847,1107.523,1.861,199.746,2984.877,1452.8,21.894,62931.297,1.669,0.102,0.019,6.462,1.194,11.288,1.193,12.421,2.294,5.47,1.01,4.78,0.883,23.668,4.372,0.152,0.825,340.702,0.036,0.146,0.16,0.131,0.14,0.2,0.268,0.165,0.013,0.106,0.425,0.292,0.314,0.027,0.099,0.257,0.205,0.298,6.46,61.11,16.694,32.64
Finland,2013,FIN,5438873,2.03E+11,0.482,0.089,51.704,0.558,1.091,65.554,1.987,3.126,12.053,0.324,0.192,9.506,0.255,0.151,21.358,3.927,66.571,12.24,0.329,44.152,2879.198,5714.401,1128.881,1.94,205.81,2998.727,1475.637,22.778,62910.227,1.689,0.079,0.015,6.064,1.115,11.377,1.331,13.85,2.546,5.34,0.982,4.88,0.897,22.837,4.199,0.163,0.884,342.161,0.033,0.146,0.164,0.142,0.135,0.199,0.266,0.164,0.013,0.105,0.424,0.289,0.313,0.02,0.093,0.299,0.196,0.301,7.24,61.88,14.867,28.754
Finland,2014,FIN,5461436,2.01E+11,0.469,0.086,47.596,-4.108,-7.945,62.288,-3.265,-4.981,11.405,0.309,0.189,8.715,0.236,0.144,19.325,3.538,61.643,11.287,0.306,44.621,2926.793,5776.689,1148.206,2.024,211.203,3013.42,1497.177,23.563,60472.641,1.641,0.084,0.015,5.392,0.987,10.587,0.586,14.693,2.69,5.21,0.954,4.98,0.912,21.54,3.944,0.144,0.786,330.267,0.031,0.134,0.154,0.128,0.131,0.197,0.264,0.164,0.013,0.104,0.424,0.287,0.311,0.022,0.081,0.299,0.184,0.258,3.2,57.82,14.047,29.512
Finland,2015,FIN,5479457,2.02E+11,0.462,0.084,44.099,-3.497,-7.347,60.037,-2.251,-3.614,10.957,0.297,0.182,8.048,0.218,0.134,16.841,3.073,55.151,10.065,0.273,45.083,2970.893,5836.727,1165.047,2.133,215.926,3029.359,1518.458,24.247,60087.457,1.631,0.109,0.02,4.723,0.862,9.919,-0.051,15.938,2.909,5.13,0.936,4.96,0.905,21.281,3.884,0.125,0.684,329.247,0.032,0.124,0.147,0.114,0.127,0.196,0.262,0.163,0.013,0.103,0.423,0.285,0.308,0.028,0.07,0.296,0.178,0.226,-0.28,54.35,11.052,25.062
Finland,2016,FIN,5495217,2.05E+11,0.553,0.101,47.182,3.083,6.991,63.963,3.925,6.538,11.64,0.313,0.191,8.586,0.231,0.141,18.658,3.395,57.156,10.401,0.279,45.636,3018.074,5900.69,1183.705,2.237,220.133,3046.14,1541.32,25.043,60865.188,1.634,0.104,0.019,4.207,0.766,10.378,11.583,16.781,3.054,5.02,0.914,4.88,0.888,22.863,4.16,0.145,0.796,334.467,0.037,0.133,0.16,0.13,0.123,0.194,0.26,0.162,0.014,0.102,0.422,0.283,0.306,0.028,0.06,0.371,0.19,0.265,63.65,57.03,9.974,21.141
Finland,2017,FIN,5508146,2.11E+11,0.604,0.11,44.578,-2.604,-5.519,62.385,-1.578,-2.467,11.326,0.295,0.19,8.093,0.211,0.136,17.087,3.102,55.446,10.066,0.262,46.24,3062.652,5963.075,1200.792,2.383,224.019,3063.947,1563.447,25.771,59514.531,1.551,0.147,0.027,3.886,0.706,9.833,11.049,17.807,3.233,4.9,0.89,4.91,0.891,22.127,4.017,0.132,0.727,327.815,0.04,0.123,0.154,0.118,0.12,0.193,0.258,0.161,0.014,0.1,0.422,0.28,0.304,0.037,0.054,0.411,0.181,0.241,60.86,54.16,10.868,24.38
Finland,2018,FIN,5515465,2.15E+11,0.602,0.109,45.796,1.219,2.734,65.545,3.161,5.066,11.884,0.306,0.196,8.303,0.213,0.137,17.922,3.249,57.914,10.5,0.27,46.842,3108.449,6028.62,1218.714,2.474,228.431,3083.696,1585.548,26.44,60603.012,1.558,0.091,0.016,4.412,0.8,10.061,11.319,19.749,3.581,4.75,0.861,4.94,0.896,22.101,4.007,0.121,0.669,334.254,0.038,0.124,0.16,0.122,0.117,0.191,0.256,0.16,0.014,0.099,0.422,0.278,0.301,0.022,0.059,0.472,0.18,0.221,62.43,55.49,12.117,26.459
Finland,2019,FIN,5521539,,0.583,0.106,42.382,-3.415,-7.456,62.534,-3.012,-4.595,11.325,,0.191,7.676,,0.129,15.256,2.763,53.247,9.643,,47.425,3150.831,6091.154,1233.97,2.539,232.741,3103.848,1607.129,27.026,59288.461,,0.065,0.012,4.31,0.781,9.323,10.58,20.152,3.65,4.64,0.84,5.01,0.907,21.581,3.909,0.106,0.586,327.364,0.036,0.114,0.15,0.104,0.114,0.189,0.254,0.159,0.014,0.098,0.423,0.276,0.297,0.015,0.056,0.442,0.175,0.191,58.42,51.48,10.865,25.636
Finland,2020,FIN,5529468,,0.57,0.103,37.596,-4.786,-11.292,57.601,-4.932,-7.888,10.417,,0.184,6.799,,0.12,11.872,2.147,48.002,8.681,,47.995,3188.427,6148.755,1245.842,2.616,237.103,3123.853,1627.268,27.604,56723.977,,0.076,0.014,4.361,0.789,,,20.005,3.618,,,,,20.139,3.642,0.104,0.578,313.653,0.035,0.107,0.146,0.084,0.111,0.188,0.253,0.158,0.015,0.096,0.423,0.274,0.294,0.019,0.058,0.493,0.18,0.195,,,10.406,27.679
Finland,2021,FIN,5535982,,0.57,0.103,37.602,0.006,0.017,56.985,-0.616,-1.07,10.294,,0.177,6.792,,0.117,12.291,2.22,,,,48.564,3226.029,6205.74,1258.133,2.691,241.369,3143.236,1647.094,28.177,58140.59,,0.076,0.014,4.267,0.771,,,19.383,3.501,,,,,19.826,3.581,0.104,0.573,321.865,0.034,0.101,0.139,0.082,0.108,0.186,0.251,0.156,0.015,0.095,0.423,0.272,0.291,0.018,0.054,0.492,0.167,0.194,,,,
France,1950,FRA,41842356,3.51E+11,3.562,0.085,202.429,-26.622,-11.623,154.467,-24.607,-13.741,3.692,0.44,,4.838,0.576,,166.851,3.988,,,,41.852,11884.333,9110.626,11568.293,0,2.913,-2452.901,271.275,,,,0,0,0.447,0.011,,,-47.962,-1.146,,,,,31.57,0.754,,,,5.318,3.372,1.352,4.327,4.654,5.151,1.499,5.862,0,0.06,-0.643,0.989,,0,0.127,-0.884,1.915,,,,,
France,1951,FRA,42196660,3.73E+11,4.016,0.095,228.916,26.487,13.085,185.534,31.067,20.112,4.397,0.497,,5.425,0.614,,186.97,4.431,,,,45.868,12113.248,9296.16,11755.263,0,3.47,-2496.283,308.648,,,,0,0,0.557,0.013,,,-43.382,-1.028,,,,,37.373,0.886,,,,5.295,3.588,1.549,4.605,4.703,5.109,1.5,5.837,0,0.066,-0.645,1.058,,0,0.134,-0.775,2.145,,,,,
France,1952,FRA,42542396,3.83E+11,4.274,0.1,227.188,-1.728,-0.755,189.705,4.171,2.248,4.459,0.495,,5.34,0.593,,181.83,4.274,,,,50.142,12340.437,9485.866,11937.093,0,4.034,-2533.766,349.168,,,,0,0,0.564,0.013,,,-37.483,-0.881,,,,,40.52,0.952,,,,5.287,3.514,1.556,4.535,4.748,5.067,1.501,5.812,0,0.07,-0.645,1.126,,0,0.126,-0.655,2.205,,,,,
France,1953,FRA,42883300,3.94E+11,4.601,0.107,214.739,-12.449,-5.48,183.338,-6.367,-3.356,4.275,0.465,,5.008,0.545,,166.628,3.886,,,,54.743,12555.175,9669.204,12103.72,0,4.558,-2565.166,392.154,,,,0,0,0.524,0.012,,,-31.4,-0.732,,,,,42.986,1.002,,,,5.133,3.23,1.469,4.121,4.778,5.018,1.501,5.779,0,0.074,-0.643,1.19,,0,0.11,-0.538,2.202,,,,,
France,1954,FRA,43225644,4.13E+11,4.815,0.111,226.568,11.829,5.509,200.261,16.922,9.23,4.633,0.485,,5.242,0.548,,172.138,3.982,,,,59.559,12781.743,9869.465,12275.858,0,5.163,-2591.474,441.164,,,,0,0,0.605,0.014,,,-26.308,-0.609,,,,,49.01,1.134,,,,4.953,3.337,1.565,4.261,4.792,4.973,1.502,5.75,0,0.077,-0.64,1.259,,0,0.121,-0.438,2.369,,,,,
France,1955,FRA,43593852,4.37E+11,5.248,0.12,239.231,12.663,5.589,217.613,17.353,8.665,4.992,0.498,,5.488,0.548,,179.389,4.115,,,,64.806,13020.974,10087.078,12455.248,0,5.888,-2613.092,495.032,,,,0,0,0.725,0.017,,,-21.618,-0.496,,,,,53.868,1.236,,,,4.879,3.214,1.597,4.102,4.799,4.924,1.504,5.717,0,0.081,-0.636,1.326,,0,0.133,-0.349,2.33,,,,,
France,1956,FRA,43959224,4.59E+11,5.655,0.129,268.77,29.539,12.348,251.403,33.79,15.527,5.719,0.548,,6.114,0.586,,201.711,4.589,,,,70.461,13289.744,10338.481,12656.958,0,6.778,-2630.459,555.547,,,,0,0,0.89,0.02,,,-17.367,-0.395,,,,,60.515,1.377,,,,4.849,3.392,1.756,4.388,4.803,4.879,1.509,5.69,0,0.087,-0.63,1.394,,0,0.152,-0.272,2.413,,,,,
France,1957,FRA,44338088,4.87E+11,6.233,0.141,277.841,9.071,3.375,266.117,14.714,5.853,6.002,0.547,,6.266,0.571,,207.481,4.68,,,,76.694,13567.586,10604.598,12864.439,0,7.925,-2642.184,618.527,,,,0,0,1.147,0.026,,,-11.725,-0.264,,,,,62.98,1.42,,,,5.083,3.394,1.802,4.432,4.824,4.836,1.515,5.664,0,0.093,-0.623,1.456,,0,0.177,-0.178,2.403,,,,,
France,1958,FRA,44754360,4.99E+11,6.629,0.148,266.487,-11.354,-4.087,260.112,-6.005,-2.256,5.812,0.521,,5.954,0.534,,190.839,4.264,,,,83.323,13834.073,10864.71,13055.279,0,9.292,-2648.559,686.179,,,,0,0,1.367,0.031,,,-6.375,-0.142,,,,,67.652,1.512,,,,5.108,3.166,1.712,4.014,4.846,4.787,1.52,5.63,0,0.101,-0.615,1.518,,0,0.194,-0.094,2.481,,,,,
France,1959,FRA,45201848,5.13E+11,6.92,0.153,262.289,-4.198,-1.575,228.471,-31.641,-12.164,5.054,0.445,,5.803,0.511,,180.331,3.989,,,,90.243,14096.362,11093.181,13235.61,0,12.135,-2682.378,758.375,,,,0,0,2.843,0.063,,,-33.819,-0.748,,,,,72.195,1.597,,,,4.761,2.962,1.431,3.645,4.839,4.733,1.518,5.589,0,0.122,-0.613,1.577,,0,0.375,-0.476,2.486,,,,,
France,1960,FRA,45659572,5.49E+11,7.007,0.153,296.141,33.851,12.906,260.6,32.129,14.063,5.707,0.474,,6.486,0.539,,197.792,4.332,,,,97.25,14392.503,11353.78,13433.402,0,18.355,-2717.918,843.497,,,,0,0,6.22,0.136,,,-35.541,-0.778,,,,,85.122,1.864,,,,4.449,3.155,1.633,3.839,4.809,4.685,1.52,5.551,0,0.17,-0.612,1.647,,0,0.745,-0.541,2.723,,,,,
France,1961,FRA,46143028,5.80E+11,7.603,0.165,315.707,19.567,6.607,279.397,18.797,7.213,6.055,0.482,,6.842,0.545,,204.52,4.432,,,,104.853,14708.211,11633.177,13637.923,0,27.274,-2754.229,938.161,,,,0,0,8.919,0.193,,,-36.31,-0.787,,,,,94.665,2.052,,,,4.63,3.352,1.8,4.137,4.795,4.645,1.526,5.523,0,0.234,-0.612,1.72,,0,1.011,-0.595,2.857,,,,,
France,1962,FRA,46635188,6.18E+11,8.344,0.179,332.911,17.204,5.449,295.355,15.958,5.712,6.333,0.478,,7.139,0.538,,208.139,4.463,,,,113.197,15041.122,11928.532,13846.062,0,37.683,-2791.785,1044.18,,,,0,0,10.409,0.223,,,-37.556,-0.805,,,,,106.018,2.273,,,,4.729,3.414,1.888,4.223,4.79,4.608,1.533,5.498,0,0.298,-0.612,1.797,,0,1.076,-0.637,2.976,,,,,
France,1963,FRA,47121244,6.50E+11,8.962,0.19,338.036,5.125,1.539,293.555,-1.8,-0.609,6.23,0.451,,7.174,0.52,,199.829,4.241,,,,122.159,15379.158,12222.087,14045.891,0,47.381,-2836.266,1163.728,,,,0,0,9.697,0.206,,,-44.481,-0.944,,,,,119.548,2.537,,,,4.817,3.291,1.843,3.911,4.792,4.568,1.539,5.466,0,0.346,-0.614,1.88,,0,0.926,-0.787,3.14,,,,,
France,1964,FRA,47641948,6.94E+11,10.645,0.223,368.882,30.846,9.125,322.495,28.94,9.859,6.769,0.465,,7.743,0.532,,203.537,4.272,,,,132.804,15748.04,12544.583,14249.427,0,58.12,-2882.652,1307.689,,,,0,0,10.739,0.225,,,-46.386,-0.974,,,,,143.961,3.022,,,,5.162,3.406,1.978,3.903,4.82,4.532,1.548,5.435,0,0.392,-0.617,1.981,,0,0.932,-0.847,3.505,,,,,
France,1965,FRA,48168800,7.28E+11,11.055,0.23,363.498,-5.384,-1.46,312.678,-9.818,-3.044,6.491,0.43,0.239,7.546,0.5,0.278,184.076,3.821,,,,143.86,16111.537,12857.261,14433.503,0,68.529,-2933.472,1465.646,,27188.887,1.8,0,0,10.409,0.216,,,-50.82,-1.055,,,,,157.958,3.279,,,1309.656,5.107,3.212,1.908,3.478,4.841,4.49,1.555,5.396,0,0.427,-0.621,2.081,,0,0.846,-1.003,3.58,,,,,
France,1966,FRA,48683088,7.65E+11,11.517,0.237,380.39,16.892,4.647,327.555,14.877,4.758,6.728,0.428,0.244,7.814,0.498,0.284,180.509,3.708,,,,155.377,16491.928,13184.815,14614.012,0,80.155,-2986.307,1642.384,,27552.006,1.754,0,0,11.626,0.239,,,-52.835,-1.085,,,,,176.737,3.63,,,1341.317,4.942,3.205,1.96,3.373,4.848,4.449,1.563,5.356,0,0.461,-0.626,2.184,,0,0.868,-1.09,3.711,,,,,
France,1967,FRA,49181404,8.00E+11,12.051,0.245,404.667,24.277,6.382,345.31,17.755,5.42,7.021,0.432,0.242,8.228,0.506,0.284,176.377,3.586,,,,167.428,16896.594,13530.125,14790.39,0,93.294,-3045.663,1845.483,,29018.592,1.784,0,0,13.139,0.267,,,-59.357,-1.207,,,,,203.099,4.13,,,1427.175,5.023,3.305,2.011,3.349,4.86,4.413,1.572,5.318,0,0.495,-0.632,2.299,,0,0.917,-1.205,4,,,,,
France,1968,FRA,49647272,8.35E+11,12.549,0.253,418.254,13.588,3.358,362.561,17.252,4.996,7.303,0.434,0.241,8.425,0.501,0.278,169.059,3.405,,,,179.977,17314.85,13892.687,14959.448,0,108.867,-3101.356,2066.556,,30345.229,1.804,0,0,15.573,0.314,,,-55.693,-1.122,,,,,221.073,4.453,,,1506.558,4.914,3.24,2.027,3.176,4.864,4.374,1.581,5.278,0,0.534,-0.637,2.409,,0,0.999,-1.119,3.997,,,,,
France,1969,FRA,50087056,8.93E+11,13.614,0.272,443.401,25.147,6.012,378.365,15.804,4.359,7.554,0.424,0.228,8.853,0.496,0.267,166.98,3.334,,,,193.591,17758.248,14271.052,15126.429,0,126.686,-3166.392,2311.543,,33148.113,1.859,0,0,17.82,0.356,,,-65.036,-1.298,,,,,244.988,4.891,,,1660.291,5.028,3.221,2.053,3.024,4.875,4.336,1.591,5.235,0,0.573,-0.644,2.519,,0,1.043,-1.394,4.096,,,,,
France,1970,FRA,50523588,9.44E+11,14.337,0.284,460.449,17.048,3.845,402.008,23.643,6.249,7.957,0.426,0.223,9.114,0.488,0.255,153.123,3.031,,,,207.929,18218.699,14673.061,15279.551,0,146.476,-3224.833,2584.743,,35690.594,1.91,0,0,19.79,0.392,,,-58.441,-1.157,,,,,273.199,5.407,,,1803.217,4.971,3.091,2.062,2.688,4.882,4.292,1.601,5.186,0,0.613,-0.65,2.622,,0,1.105,-1.271,4.017,,,,,
France,1971,FRA,50970696,9.90E+11,14.185,0.278,493.422,32.972,7.161,432.966,30.957,7.701,8.494,0.437,0.231,9.68,0.498,0.263,141.983,2.786,,,,222.113,18712.121,15106.026,15421.534,5.683,170.284,-3285.289,2892.506,,36781.766,1.894,5.683,0.111,23.808,0.467,,,-60.456,-1.186,,,,,307.763,6.038,,,1874.792,4.676,3.182,2.155,2.491,4.868,4.253,1.613,5.135,0.198,0.659,-0.656,2.734,,1.768,1.231,-1.318,4.273,,,,,
France,1972,FRA,51410364,1.03E+12,14.529,0.283,513.987,20.566,4.168,457.342,24.376,5.63,8.896,0.442,0.228,9.998,0.497,0.256,125.762,2.446,,,,236.642,19226.107,15563.368,15547.296,11.235,198.555,-3341.934,3232.379,,38982.23,1.938,5.552,0.108,28.271,0.55,,,-56.645,-1.102,,,,,339.874,6.611,,,2004.091,4.518,3.167,2.197,2.209,4.845,4.214,1.626,5.08,0.349,0.712,-0.661,2.847,,1.601,1.378,-1.234,4.376,,,,,
France,1973,FRA,51814076,1.09E+12,14.787,0.285,538.685,24.698,4.805,490.613,33.272,7.275,9.469,0.45,0.225,10.397,0.494,0.248,120.367,2.323,,,,251.429,19764.793,16053.981,15667.664,16.52,230.968,-3390.006,3598.212,,41995.258,1.996,5.284,0.102,32.413,0.626,,,-48.072,-0.928,,,,,365.833,7.06,,,2175.946,4.343,3.153,2.278,2.053,4.812,4.176,1.64,5.023,0.456,0.768,-0.665,2.955,,1.314,1.471,-1.081,4.447,,,,,
France,1974,FRA,52163552,1.12E+12,15.431,0.296,520.686,-17.999,-3.341,473.97,-16.643,-3.392,9.086,0.422,0.222,9.982,0.464,0.244,120.781,2.315,,,,266.86,20285.479,16527.951,15788.444,21.533,264.704,-3436.722,3943.938,,40967.301,1.904,5.013,0.096,33.735,0.647,,,-46.716,-0.896,,,,,345.725,6.628,,,2137,4.525,3.06,2.221,2.059,4.795,4.137,1.652,4.969,0.536,0.819,-0.668,3.037,,1.281,1.493,-1.081,4.264,,,,,
France,1975,FRA,52450032,1.11E+12,13.993,0.267,482.201,-38.485,-7.391,429.66,-44.31,-9.349,8.192,0.386,0.213,9.194,0.433,0.24,109.66,2.091,,,,280.853,20767.68,16957.611,15898.104,26.244,303.621,-3489.264,4258.859,,38383.664,1.807,4.711,0.09,38.917,0.742,,,-52.542,-1.002,,,,,314.921,6.004,,,2013.224,4.126,2.827,2.005,1.816,4.756,4.093,1.66,4.91,0.603,0.878,-0.673,3.088,,1.399,1.725,-1.202,3.917,,,,,
France,1976,FRA,52685272,1.16E+12,13.777,0.261,523.484,41.283,8.561,473.69,44.031,10.248,8.991,0.407,0.221,9.936,0.45,0.244,123.762,2.349,,,,294.63,21291.164,17431.303,16021.866,31.14,343.694,-3539.058,4599.835,,40675.473,1.843,4.896,0.093,40.073,0.761,,,-49.794,-0.945,,,,,340.976,6.472,,,2142.998,3.89,2.91,2.124,1.976,4.707,4.053,1.67,4.854,0.656,0.929,-0.677,3.141,,1.238,1.679,-1.157,3.992,,,,,
France,1977,FRA,52925440,1.21E+12,13.388,0.253,506.998,-16.487,-3.149,464.605,-9.085,-1.918,8.778,0.385,0.214,9.579,0.42,0.233,122.908,2.322,,,,308.018,21798.162,17895.908,16144.774,36.113,386.227,-3581.45,4923.03,,41029.625,1.801,4.973,0.094,42.533,0.804,,,-42.392,-0.801,,,,,323.196,6.107,,,2171.511,3.61,2.74,2.028,1.915,4.646,4.008,1.677,4.798,0.704,0.98,-0.679,3.17,,1.304,1.742,-0.962,3.655,,,,,
France,1978,FRA,53175308,1.24E+12,12.893,0.242,528.803,21.805,4.301,482.197,17.592,3.786,9.068,0.389,0.213,9.945,0.427,0.233,119.505,2.247,,,,320.911,22326.965,18378.104,16264.279,40.994,432.104,-3628.056,5268.678,,42664.383,1.831,4.881,0.092,45.877,0.863,,,-46.606,-0.876,,,,,345.647,6.5,,,2268.692,3.267,2.772,2.069,1.83,4.568,3.966,1.686,4.742,0.743,1.03,-0.682,3.204,,1.251,1.799,-1.104,3.774,,,,,
France,1979,FRA,53428780,1.28E+12,13.139,0.246,532.165,3.362,0.636,485.046,2.849,0.591,9.078,0.379,0.208,9.96,0.416,0.228,125.381,2.347,,,,334.05,22859.131,18863.148,16389.66,44.745,480.754,-3675.175,5609.921,,43715.047,1.826,3.751,0.07,48.65,0.911,,,-47.119,-0.882,,,,,341.244,6.387,,,2335.642,3.286,2.713,2.049,1.833,4.499,3.924,1.694,4.685,0.761,1.076,-0.686,3.229,,1.042,1.809,-1.161,3.679,,,,,
France,1980,FRA,53713836,1.30E+12,13.142,0.245,511.112,-21.053,-3.956,466.888,-18.158,-3.744,8.692,0.36,0.202,9.515,0.394,0.222,126.426,2.354,,,,347.192,23370.242,19330.037,16516.086,47.577,530.36,-3719.4,5929.027,,42953.191,1.779,2.832,0.053,49.606,0.924,,,-44.224,-0.823,,,,,319.106,5.941,,,2307.181,3.264,2.621,1.98,1.8,4.436,3.882,1.699,4.628,0.768,1.118,-0.689,3.245,,0.895,1.799,-1.083,3.565,,,,,
France,1981,FRA,54016748,1.31E+12,12.626,0.234,459.372,-51.74,-10.123,418.445,-48.443,-10.376,7.747,0.319,0.183,8.504,0.351,0.201,111.134,2.057,,,,359.818,23829.615,19748.482,16627.219,49.462,580.9,-3760.327,6212.215,,42298.988,1.744,1.885,0.035,50.539,0.936,,,-40.927,-0.758,,,,,283.187,5.243,,,2284.854,3.135,2.413,1.786,1.587,4.372,3.837,1.701,4.569,0.769,1.157,-0.691,3.248,,0.795,1.809,-0.932,3.312,,,,,
